Comunidad Autonoma,Provincia,Carburante,Fecha,Precio
Castilla y León,BURGOS,Gas natural comprimido,01/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,02/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,03/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,04/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,05/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,06/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,07/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,08/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,09/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,10/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,11/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,12/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,13/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,14/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,15/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,16/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,17/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,18/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,19/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,20/07/2025,1.239
Castilla y León,BURGOS,Gas natural comprimido,21/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,22/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,23/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,24/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,25/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,26/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,27/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,28/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,29/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,30/07/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,31/07/2025,1.222
Castilla y León,BURGOS,Gas natural licuado,01/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,02/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,03/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,04/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,05/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,06/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,07/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,08/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,09/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,10/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,11/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,12/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,13/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,14/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,15/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,16/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,17/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,18/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,19/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,20/07/2025,1.192
Castilla y León,BURGOS,Gas natural licuado,21/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,22/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,23/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,24/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,25/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,26/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,27/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,28/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,29/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,30/07/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,31/07/2025,1.177
Castilla y León,BURGOS,Adblue,01/07/2025,0.712
Castilla y León,BURGOS,Adblue,02/07/2025,0.714
Castilla y León,BURGOS,Adblue,03/07/2025,0.714
Castilla y León,BURGOS,Adblue,04/07/2025,0.714
Castilla y León,BURGOS,Adblue,05/07/2025,0.714
Castilla y León,BURGOS,Adblue,06/07/2025,0.714
Castilla y León,BURGOS,Adblue,07/07/2025,0.73
Castilla y León,BURGOS,Adblue,08/07/2025,0.73
Castilla y León,BURGOS,Adblue,09/07/2025,0.73
Castilla y León,BURGOS,Adblue,10/07/2025,0.73
Castilla y León,BURGOS,Adblue,11/07/2025,0.73
Castilla y León,BURGOS,Adblue,12/07/2025,0.73
Castilla y León,BURGOS,Adblue,13/07/2025,0.73
Castilla y León,BURGOS,Adblue,14/07/2025,0.73
Castilla y León,BURGOS,Adblue,15/07/2025,0.725
Castilla y León,BURGOS,Adblue,16/07/2025,0.725
Castilla y León,BURGOS,Adblue,17/07/2025,0.725
Castilla y León,BURGOS,Adblue,18/07/2025,0.723
Castilla y León,BURGOS,Adblue,19/07/2025,0.723
Castilla y León,BURGOS,Adblue,20/07/2025,0.723
Castilla y León,BURGOS,Adblue,21/07/2025,0.723
Castilla y León,BURGOS,Adblue,22/07/2025,0.723
Castilla y León,BURGOS,Adblue,23/07/2025,0.723
Castilla y León,BURGOS,Adblue,24/07/2025,0.724
Castilla y León,BURGOS,Adblue,25/07/2025,0.724
Castilla y León,BURGOS,Adblue,26/07/2025,0.724
Castilla y León,BURGOS,Adblue,27/07/2025,0.724
Castilla y León,BURGOS,Adblue,28/07/2025,0.724
Castilla y León,BURGOS,Adblue,29/07/2025,0.724
Castilla y León,BURGOS,Adblue,30/07/2025,0.724
Castilla y León,BURGOS,Adblue,31/07/2025,0.724
Castilla y León,BURGOS,Gasolina 95 E5,01/08/2025,1.524
Castilla y León,BURGOS,Gasolina 95 E5,02/08/2025,1.526
Castilla y León,BURGOS,Gasolina 95 E5,03/08/2025,1.527
Castilla y León,BURGOS,Gasolina 95 E5,04/08/2025,1.528
Castilla y León,BURGOS,Gasolina 95 E5,05/08/2025,1.526
Castilla y León,BURGOS,Gasolina 95 E5,06/08/2025,1.527
Castilla y León,BURGOS,Gasolina 95 E5,07/08/2025,1.525
Castilla y León,BURGOS,Gasolina 95 E5,08/08/2025,1.523
Castilla y León,BURGOS,Gasolina 95 E5,09/08/2025,1.519
Castilla y León,BURGOS,Gasolina 95 E5,10/08/2025,1.519
Castilla y León,BURGOS,Gasolina 95 E5,11/08/2025,1.515
Castilla y León,BURGOS,Gasolina 95 E5,12/08/2025,1.512
Castilla y León,BURGOS,Gasolina 95 E5,13/08/2025,1.514
Castilla y León,BURGOS,Gasolina 95 E5,14/08/2025,1.516
Castilla y León,BURGOS,Gasolina 95 E5,15/08/2025,1.516
Castilla y León,BURGOS,Gasolina 95 E5,16/08/2025,1.516
Castilla y León,BURGOS,Gasolina 95 E5,17/08/2025,1.517
Castilla y León,BURGOS,Gasolina 95 E5,18/08/2025,1.516
Castilla y León,BURGOS,Gasolina 95 E5,19/08/2025,1.514
Castilla y León,BURGOS,Gasolina 95 E5,20/08/2025,1.515
Castilla y León,BURGOS,Gasolina 95 E5,21/08/2025,1.512
Castilla y León,BURGOS,Gasolina 95 E5,22/08/2025,1.514
Castilla y León,BURGOS,Gasolina 95 E5,23/08/2025,1.513
Castilla y León,BURGOS,Gasolina 95 E5,24/08/2025,1.513
Castilla y León,BURGOS,Gasolina 95 E5,25/08/2025,1.513
Castilla y León,BURGOS,Gasolina 95 E5,26/08/2025,1.512
Castilla y León,BURGOS,Gasolina 95 E5,27/08/2025,1.515
Castilla y León,BURGOS,Gasolina 95 E5,28/08/2025,1.514
Castilla y León,BURGOS,Gasolina 95 E5,29/08/2025,1.516
Castilla y León,BURGOS,Gasolina 95 E5,30/08/2025,1.517
Castilla y León,BURGOS,Gasolina 95 E5,31/08/2025,1.518
Castilla y León,BURGOS,Gasolina 98 E5,01/08/2025,1.708
Castilla y León,BURGOS,Gasolina 98 E5,02/08/2025,1.709
Castilla y León,BURGOS,Gasolina 98 E5,03/08/2025,1.711
Castilla y León,BURGOS,Gasolina 98 E5,04/08/2025,1.711
Castilla y León,BURGOS,Gasolina 98 E5,05/08/2025,1.708
Castilla y León,BURGOS,Gasolina 98 E5,06/08/2025,1.71
Castilla y León,BURGOS,Gasolina 98 E5,07/08/2025,1.708
Castilla y León,BURGOS,Gasolina 98 E5,08/08/2025,1.709
Castilla y León,BURGOS,Gasolina 98 E5,09/08/2025,1.703
Castilla y León,BURGOS,Gasolina 98 E5,10/08/2025,1.706
Castilla y León,BURGOS,Gasolina 98 E5,11/08/2025,1.707
Castilla y León,BURGOS,Gasolina 98 E5,12/08/2025,1.702
Castilla y León,BURGOS,Gasolina 98 E5,13/08/2025,1.704
Castilla y León,BURGOS,Gasolina 98 E5,14/08/2025,1.709
Castilla y León,BURGOS,Gasolina 98 E5,15/08/2025,1.711
Castilla y León,BURGOS,Gasolina 98 E5,16/08/2025,1.712
Castilla y León,BURGOS,Gasolina 98 E5,17/08/2025,1.712
Castilla y León,BURGOS,Gasolina 98 E5,18/08/2025,1.711
Castilla y León,BURGOS,Gasolina 98 E5,19/08/2025,1.706
Castilla y León,BURGOS,Gasolina 98 E5,20/08/2025,1.707
Castilla y León,BURGOS,Gasolina 98 E5,21/08/2025,1.702
Castilla y León,BURGOS,Gasolina 98 E5,22/08/2025,1.706
Castilla y León,BURGOS,Gasolina 98 E5,23/08/2025,1.703
Castilla y León,BURGOS,Gasolina 98 E5,24/08/2025,1.704
Castilla y León,BURGOS,Gasolina 98 E5,25/08/2025,1.703
Castilla y León,BURGOS,Gasolina 98 E5,26/08/2025,1.703
Castilla y León,BURGOS,Gasolina 98 E5,27/08/2025,1.707
Castilla y León,BURGOS,Gasolina 98 E5,28/08/2025,1.708
Castilla y León,BURGOS,Gasolina 98 E5,29/08/2025,1.712
Castilla y León,BURGOS,Gasolina 98 E5,30/08/2025,1.712
Castilla y León,BURGOS,Gasolina 98 E5,31/08/2025,1.712
Castilla y León,BURGOS,Gasóleo A habitual,01/08/2025,1.463
Castilla y León,BURGOS,Gasóleo A habitual,02/08/2025,1.463
Castilla y León,BURGOS,Gasóleo A habitual,03/08/2025,1.463
Castilla y León,BURGOS,Gasóleo A habitual,04/08/2025,1.458
Castilla y León,BURGOS,Gasóleo A habitual,05/08/2025,1.457
Castilla y León,BURGOS,Gasóleo A habitual,06/08/2025,1.459
Castilla y León,BURGOS,Gasóleo A habitual,07/08/2025,1.457
Castilla y León,BURGOS,Gasóleo A habitual,08/08/2025,1.453
Castilla y León,BURGOS,Gasóleo A habitual,09/08/2025,1.448
Castilla y León,BURGOS,Gasóleo A habitual,10/08/2025,1.448
Castilla y León,BURGOS,Gasóleo A habitual,11/08/2025,1.443
Castilla y León,BURGOS,Gasóleo A habitual,12/08/2025,1.44
Castilla y León,BURGOS,Gasóleo A habitual,13/08/2025,1.442
Castilla y León,BURGOS,Gasóleo A habitual,14/08/2025,1.441
Castilla y León,BURGOS,Gasóleo A habitual,15/08/2025,1.44
Castilla y León,BURGOS,Gasóleo A habitual,16/08/2025,1.44
Castilla y León,BURGOS,Gasóleo A habitual,17/08/2025,1.44
Castilla y León,BURGOS,Gasóleo A habitual,18/08/2025,1.438
Castilla y León,BURGOS,Gasóleo A habitual,19/08/2025,1.435
Castilla y León,BURGOS,Gasóleo A habitual,20/08/2025,1.435
Castilla y León,BURGOS,Gasóleo A habitual,21/08/2025,1.434
Castilla y León,BURGOS,Gasóleo A habitual,22/08/2025,1.434
Castilla y León,BURGOS,Gasóleo A habitual,23/08/2025,1.435
Castilla y León,BURGOS,Gasóleo A habitual,24/08/2025,1.435
Castilla y León,BURGOS,Gasóleo A habitual,25/08/2025,1.435
Castilla y León,BURGOS,Gasóleo A habitual,26/08/2025,1.436
Castilla y León,BURGOS,Gasóleo A habitual,27/08/2025,1.435
Castilla y León,BURGOS,Gasóleo A habitual,28/08/2025,1.432
Castilla y León,BURGOS,Gasóleo A habitual,29/08/2025,1.434
Castilla y León,BURGOS,Gasóleo A habitual,30/08/2025,1.433
Castilla y León,BURGOS,Gasóleo A habitual,31/08/2025,1.433
Castilla y León,BURGOS,Gasóleo Premium,01/08/2025,1.556
Castilla y León,BURGOS,Gasóleo Premium,02/08/2025,1.554
Castilla y León,BURGOS,Gasóleo Premium,03/08/2025,1.553
Castilla y León,BURGOS,Gasóleo Premium,04/08/2025,1.546
Castilla y León,BURGOS,Gasóleo Premium,05/08/2025,1.545
Castilla y León,BURGOS,Gasóleo Premium,06/08/2025,1.546
Castilla y León,BURGOS,Gasóleo Premium,07/08/2025,1.545
Castilla y León,BURGOS,Gasóleo Premium,08/08/2025,1.545
Castilla y León,BURGOS,Gasóleo Premium,09/08/2025,1.539
Castilla y León,BURGOS,Gasóleo Premium,10/08/2025,1.539
Castilla y León,BURGOS,Gasóleo Premium,11/08/2025,1.536
Castilla y León,BURGOS,Gasóleo Premium,12/08/2025,1.534
Castilla y León,BURGOS,Gasóleo Premium,13/08/2025,1.534
Castilla y León,BURGOS,Gasóleo Premium,14/08/2025,1.537
Castilla y León,BURGOS,Gasóleo Premium,15/08/2025,1.537
Castilla y León,BURGOS,Gasóleo Premium,16/08/2025,1.537
Castilla y León,BURGOS,Gasóleo Premium,17/08/2025,1.537
Castilla y León,BURGOS,Gasóleo Premium,18/08/2025,1.535
Castilla y León,BURGOS,Gasóleo Premium,19/08/2025,1.53
Castilla y León,BURGOS,Gasóleo Premium,20/08/2025,1.528
Castilla y León,BURGOS,Gasóleo Premium,21/08/2025,1.525
Castilla y León,BURGOS,Gasóleo Premium,22/08/2025,1.531
Castilla y León,BURGOS,Gasóleo Premium,23/08/2025,1.529
Castilla y León,BURGOS,Gasóleo Premium,24/08/2025,1.53
Castilla y León,BURGOS,Gasóleo Premium,25/08/2025,1.531
Castilla y León,BURGOS,Gasóleo Premium,26/08/2025,1.531
Castilla y León,BURGOS,Gasóleo Premium,27/08/2025,1.531
Castilla y León,BURGOS,Gasóleo Premium,28/08/2025,1.527
Castilla y León,BURGOS,Gasóleo Premium,29/08/2025,1.53
Castilla y León,BURGOS,Gasóleo Premium,30/08/2025,1.528
Castilla y León,BURGOS,Gasóleo Premium,31/08/2025,1.528
Castilla y León,BURGOS,Gases licuados del petróleo,01/08/2025,0.944
Castilla y León,BURGOS,Gases licuados del petróleo,02/08/2025,0.944
Castilla y León,BURGOS,Gases licuados del petróleo,03/08/2025,0.944
Castilla y León,BURGOS,Gases licuados del petróleo,04/08/2025,0.948
Castilla y León,BURGOS,Gases licuados del petróleo,05/08/2025,0.952
Castilla y León,BURGOS,Gases licuados del petróleo,06/08/2025,0.953
Castilla y León,BURGOS,Gases licuados del petróleo,07/08/2025,0.957
Castilla y León,BURGOS,Gases licuados del petróleo,08/08/2025,0.959
Castilla y León,BURGOS,Gases licuados del petróleo,09/08/2025,0.96
Castilla y León,BURGOS,Gases licuados del petróleo,10/08/2025,0.961
Castilla y León,BURGOS,Gases licuados del petróleo,11/08/2025,0.962
Castilla y León,BURGOS,Gases licuados del petróleo,12/08/2025,0.963
Castilla y León,BURGOS,Gases licuados del petróleo,13/08/2025,0.963
Castilla y León,BURGOS,Gases licuados del petróleo,14/08/2025,0.964
Castilla y León,BURGOS,Gases licuados del petróleo,15/08/2025,0.964
Castilla y León,BURGOS,Gases licuados del petróleo,16/08/2025,0.964
Castilla y León,BURGOS,Gases licuados del petróleo,17/08/2025,0.965
Castilla y León,BURGOS,Gases licuados del petróleo,18/08/2025,0.965
Castilla y León,BURGOS,Gases licuados del petróleo,19/08/2025,0.966
Castilla y León,BURGOS,Gases licuados del petróleo,20/08/2025,0.966
Castilla y León,BURGOS,Gases licuados del petróleo,21/08/2025,0.966
Castilla y León,BURGOS,Gases licuados del petróleo,22/08/2025,0.966
Castilla y León,BURGOS,Gases licuados del petróleo,23/08/2025,0.967
Castilla y León,BURGOS,Gases licuados del petróleo,24/08/2025,0.968
Castilla y León,BURGOS,Gases licuados del petróleo,25/08/2025,0.968
Castilla y León,BURGOS,Gases licuados del petróleo,26/08/2025,0.968
Castilla y León,BURGOS,Gases licuados del petróleo,27/08/2025,0.968
Castilla y León,BURGOS,Gases licuados del petróleo,28/08/2025,0.968
Castilla y León,BURGOS,Gases licuados del petróleo,29/08/2025,0.967
Castilla y León,BURGOS,Gases licuados del petróleo,30/08/2025,0.968
Castilla y León,BURGOS,Gases licuados del petróleo,31/08/2025,0.968
Castilla y León,BURGOS,Gas natural comprimido,01/08/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,02/08/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,03/08/2025,1.222
Castilla y León,BURGOS,Gas natural comprimido,04/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,05/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,06/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,07/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,08/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,09/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,10/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,11/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,12/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,13/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,14/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,15/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,16/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,17/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,18/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,19/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,20/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,21/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,22/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,23/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,24/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,25/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,26/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,27/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,28/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,29/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,30/08/2025,1.229
Castilla y León,BURGOS,Gas natural comprimido,31/08/2025,1.229
Castilla y León,BURGOS,Gas natural licuado,01/08/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,02/08/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,03/08/2025,1.177
Castilla y León,BURGOS,Gas natural licuado,04/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,05/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,06/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,07/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,08/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,09/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,10/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,11/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,12/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,13/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,14/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,15/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,16/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,17/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,18/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,19/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,20/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,21/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,22/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,23/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,24/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,25/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,26/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,27/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,28/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,29/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,30/08/2025,1.172
Castilla y León,BURGOS,Gas natural licuado,31/08/2025,1.172
Castilla y León,BURGOS,Adblue,01/08/2025,0.724
Castilla y León,BURGOS,Adblue,02/08/2025,0.724
Castilla y León,BURGOS,Adblue,03/08/2025,0.724
Castilla y León,BURGOS,Adblue,04/08/2025,0.724
Castilla y León,BURGOS,Adblue,05/08/2025,0.724
Castilla y León,BURGOS,Adblue,06/08/2025,0.724
Castilla y León,BURGOS,Adblue,07/08/2025,0.724
Castilla y León,BURGOS,Adblue,08/08/2025,0.711
Castilla y León,BURGOS,Adblue,09/08/2025,0.711
Castilla y León,BURGOS,Adblue,10/08/2025,0.711
Castilla y León,BURGOS,Adblue,11/08/2025,0.714
Castilla y León,BURGOS,Adblue,12/08/2025,0.727
Castilla y León,BURGOS,Adblue,13/08/2025,0.727
Castilla y León,BURGOS,Adblue,14/08/2025,0.727
Castilla y León,BURGOS,Adblue,15/08/2025,0.727
Castilla y León,BURGOS,Adblue,16/08/2025,0.727
Castilla y León,BURGOS,Adblue,17/08/2025,0.727
Castilla y León,BURGOS,Adblue,18/08/2025,0.727
Castilla y León,BURGOS,Adblue,19/08/2025,0.727
Castilla y León,BURGOS,Adblue,20/08/2025,0.727
Castilla y León,BURGOS,Adblue,21/08/2025,0.727
Castilla y León,BURGOS,Adblue,22/08/2025,0.727
Castilla y León,BURGOS,Adblue,23/08/2025,0.727
Castilla y León,BURGOS,Adblue,24/08/2025,0.727
Castilla y León,BURGOS,Adblue,25/08/2025,0.727
Castilla y León,BURGOS,Adblue,26/08/2025,0.727
Castilla y León,BURGOS,Adblue,27/08/2025,0.728
Castilla y León,BURGOS,Adblue,28/08/2025,0.728
Castilla y León,BURGOS,Adblue,29/08/2025,0.731
Castilla y León,BURGOS,Adblue,30/08/2025,0.731
Castilla y León,BURGOS,Adblue,31/08/2025,0.731
Castilla y León,BURGOS,Gasolina 95 E5,01/09/2025,1.518
Castilla y León,BURGOS,Gasolina 95 E5,02/09/2025,1.513
Castilla y León,BURGOS,Gasolina 95 E5,03/09/2025,1.517
Castilla y León,BURGOS,Gasolina 95 E5,04/09/2025,1.519
Castilla y León,BURGOS,Gasolina 95 E5,05/09/2025,1.52
Castilla y León,BURGOS,Gasolina 95 E5,06/09/2025,1.521
Castilla y León,BURGOS,Gasolina 95 E5,07/09/2025,1.519
Castilla y León,BURGOS,Gasolina 95 E5,08/09/2025,1.519
Castilla y León,BURGOS,Gasolina 95 E5,09/09/2025,1.516
Castilla y León,BURGOS,Gasolina 95 E5,10/09/2025,1.514
Castilla y León,BURGOS,Gasolina 95 E5,11/09/2025,1.518
Castilla y León,BURGOS,Gasolina 95 E5,12/09/2025,1.52
Castilla y León,BURGOS,Gasolina 95 E5,13/09/2025,1.518
Castilla y León,BURGOS,Gasolina 95 E5,14/09/2025,1.519
Castilla y León,BURGOS,Gasolina 95 E5,15/09/2025,1.519
